task_name,variant,main_parameter_name,main_parameter_value,dtype,n_total,n_valid,n_bad,seed_list,best_l2_mean,best_l2_median,best_l2_std,best_l2_min,best_l2_max,final_l2_mean,final_l2_median,final_l2_std,final_l2_min,final_l2_max,bad_rate
helmholtz1d,helmholtz_m10,m,10.0,fp64,4,4,1,"0,1",0.2771827203547204,0.0511953677605089,0.482385003728793,0.0063527287590072,0.9999874171388566,0.37464065635738475,0.1795488342258853,0.524270612636265,0.0063527287590072895,1.1331122282187611,0.25
helmholtz1d,helmholtz_m12,m,12.0,fp32,2,2,2,"0,1",0.9988885223865509,0.9988885223865509,0.0015676520303627036,0.9977800250053406,0.9999970197677612,4.680277109146118,4.680277109146118,0.663611570698093,4.211032867431641,5.149521350860596,1.0
helmholtz1d,helmholtz_m12,m,12.0,fp64,2,2,2,"0,1",0.9997862233202714,0.9997862233202714,2.502167939062283e-05,0.9997685303210976,0.9998039163194452,2.5205658119935395,2.5205658119935395,1.1072192682268003,1.7376435591699622,3.3034880648171168,1.0
helmholtz1d,helmholtz_m15,m,15.0,fp32,2,2,2,"0,1",0.9991057515144348,0.9991057515144348,0.0009717377392673298,0.998418629169464,0.9997928738594056,3.9845134615898132,3.9845134615898132,4.220695075980753,1.0000313520431519,6.968995571136475,1.0
helmholtz1d,helmholtz_m15,m,15.0,fp64,2,2,2,"0,1",0.9998017630305931,0.9998017630305931,0.00012321193570832573,0.9997146390353306,0.9998888870258557,14.238194488642051,14.238194488642051,3.3475286396033805,11.871134287362322,16.60525468992178,1.0
helmholtz1d,helmholtz_m20,m,20.0,fp32,2,1,2,"0,1",1.0298686027526855,1.0298686027526855,,1.0298686027526855,1.0298686027526855,278184.8125,278184.8125,,278184.8125,278184.8125,1.0
helmholtz1d,helmholtz_m20,m,20.0,fp64,2,2,2,"0,1",1.0086148201354792,1.0086148201354792,0.010373642716635873,1.0012795470249394,1.0159500932460188,8.350213491660805,8.350213491660805,10.372214768054778,1.0159500932460188,15.684476890075592,1.0
helmholtz1d,helmholtz_m30,m,30.0,fp32,2,2,2,"0,1",1.0591694116592407,1.0591694116592407,0.08365272774963439,1.0000180006027222,1.1183208227157593,20.42685317993164,20.42685317993164,1.821377744272226,19.138944625854492,21.71476173400879,1.0
helmholtz1d,helmholtz_m30,m,30.0,fp64,2,2,2,"0,1",1.0636761404421842,1.0636761404421842,0.044355273858028954,1.0323122255157855,1.0950400553685828,11599.479406398828,11599.479406398828,16374.787068546599,20.75642974374041,23178.202383053915,1.0
helmholtz1d,helmholtz_m40,m,40.0,fp32,2,2,2,"0,1",1.0015859603881836,1.0015859603881836,0.002242886690355737,1.0,1.0031719207763672,33.459136962890625,33.459136962890625,45.90415171584576,1.0,65.91827392578125,1.0
helmholtz1d,helmholtz_m40,m,40.0,fp64,2,2,2,"0,1",1.0016868388050884,1.0016868388050884,0.002385550315693175,1.0,1.0033736776101767,22.089861803324816,22.089861803324816,29.825568590836255,1.0,43.17972360664963,1.0
helmholtz1d,helmholtz_m5,m,5.0,fp32,4,4,0,"0,1",0.0009257648644051687,0.00067787406442215,0.0010693478018240896,3.904392724507488e-05,0.0023082674015313,0.0015473881976504344,0.0015076627460075542,0.0014896046388245601,0.00014235764683689922,0.00303186965174973,0.0
helmholtz1d,helmholtz_m5,m,5.0,fp64,4,4,0,"0,1",0.000346732052969722,0.00026551947009825874,0.00036379991784787094,4.0099485495170586e-05,0.0008157897861872,0.0004046605625714905,0.0003128700956045711,0.0003097169895476099,0.00016846094910539545,0.0008244411099714245,0.0
helmholtz1d,helmholtz_m8,m,8.0,fp32,2,2,1,"0,1",0.5220789592713118,0.5220789592713118,0.6601146914581707,0.0553073845803737,0.9888505339622498,4.563203014433384,4.563203014433384,6.353051181964625,0.07091744244098663,9.055488586425781,0.5
helmholtz1d,helmholtz_m8,m,8.0,fp64,2,2,0,"0,1",0.0961646018779944,0.0961646018779944,0.08750424536717674,0.0342897565962522,0.1580394471597366,0.09616460187799444,0.09616460187799444,0.08750424536717674,0.03428975659625223,0.15803944715973667,0.0
helmholtz1d,helmholtz_main,m,8.0,fp32,2,2,1,"0,1",0.5019146215636282,0.5019146215636282,0.7043810585532897,0.0038419985212385,0.999987244606018,0.5019243967253715,0.5019243967253715,0.7043948827196013,0.0038419985212385654,1.0000067949295044,0.5
helmholtz1d,helmholtz_main,m,8.0,fp64,2,2,0,"0,1",0.0008813547300047,0.0008813547300047,0.0006580792942383577,0.0004160223984903,0.0013466870615191,0.0008813547300047127,0.0008813547300047127,0.0006580792942383679,0.0004160223984903055,0.00134668706151912,0.0
helmholtz1d,helmholtz_main,m,12.0,fp32,2,2,2,"0,1",0.9999948143959045,0.9999948143959045,1.0199537339597104e-05,0.9999876022338868,1.0000020265579224,1.0000017285346985,1.0000017285346985,4.2146848510894033e-07,1.0000014305114746,1.0000020265579224,1.0
helmholtz1d,helmholtz_main,m,12.0,fp64,2,2,2,"0,1",0.9995139673514024,0.9995139673514024,0.000688988795204188,0.999026778702152,1.0000011560006528,1.0000025393619338,1.0000025393619338,1.1686463421403308e-06,1.0000017130041805,1.0000033657196872,1.0
helmholtz1d,helmholtz_main_m12,m,,fp16,2,0,2,"0,1",,,,,,,,,,,1.0
helmholtz1d,helmholtz_main_m8,m,,fp16,2,0,2,"0,1",,,,,,,,,,,1.0
helmholtz1d,helmholtz_resample_long,m,8.0,fp16,2,0,2,"0,1",,,,,,,,,,,1.0
helmholtz1d,helmholtz_resample_long,m,8.0,fp32,2,2,0,"0,1",0.00324988248758015,0.00324988248758015,0.00013271581614926156,0.0031560382340103,0.00334372674115,0.00324988248758018,0.00324988248758018,0.00013271581614924944,0.003156038234010339,0.0033437267411500216,0.0
helmholtz1d,helmholtz_resample_long,m,8.0,fp64,2,2,1,"0,1",0.11544944453359139,0.11544944453359139,0.16174872214830757,0.0010758262542644,0.2298230628129184,0.11544955907526591,0.11544955907526591,0.1617488841346971,0.0010758262542644114,0.2298232918962674,0.5
helmholtz1d,helmholtz_resample_long,m,12.0,fp16,2,0,2,"0,1",,,,,,,,,,,1.0
helmholtz1d,helmholtz_resample_long,m,12.0,fp32,2,2,0,"0,1",0.012530514737591099,0.012530514737591099,0.008680562614397926,0.0063924300484359,0.0186685994267463,0.012530514737591147,0.012530514737591147,0.008680562614397957,0.0063924300484359264,0.01866859942674637,0.0
helmholtz1d,helmholtz_resample_long,m,12.0,fp64,2,2,0,"0,1",0.0021135880520116,0.0021135880520116,0.0013733374058534271,0.0011424918594755,0.0030846842445477,0.0025480609936873334,0.0025480609936873334,0.0007588998792515229,0.0020114377428269293,0.003084684244547737,0.0
helmholtz1d,helmholtz_rs_m10,m,10.0,fp32,2,2,0,"0,1",0.001598153845407,0.001598153845407,0.0005205934276311014,0.0012300387024879,0.0019662689883261,0.0027125850319862366,0.0027125850319862366,0.0010554502707606662,0.001966268988326192,0.0034589010756462812,0.0
helmholtz1d,helmholtz_rs_m10,m,10.0,fp64,2,2,0,"0,1",0.0030036022583295003,0.0030036022583295003,0.0013800541879280244,0.0020277565836407,0.0039794479330183,0.0030352970511956364,0.0030352970511956364,0.0013352309820001361,0.002091146169372967,0.0039794479330183055,0.0
helmholtz1d,helmholtz_rs_m11,m,11.0,fp32,2,2,0,"0,1",0.0019056165474466498,0.0019056165474466498,0.001075946563072961,0.0011448074365034,0.0026664256583899,0.005371860053855926,0.005371860053855926,0.005977955140324532,0.00114480743650347,0.009598912671208382,0.0
helmholtz1d,helmholtz_rs_m11,m,11.0,fp64,2,2,0,"0,1",0.0009833265862458501,0.0009833265862458501,0.000982874667699442,0.0002883292436591,0.0016783239288326,0.001684604435157438,0.001684604435157438,1.3421469094349574e-06,0.0016836553939764281,0.001685553476338448,0.0
helmholtz1d,helmholtz_rs_m12,m,12.0,fp32,2,2,0,"0,1",0.0021599326282738997,0.0021599326282738997,0.00026960976792938585,0.0019692897330969,0.0023505755234509,0.0040075735887512565,0.0040075735887512565,0.0018502349604632314,0.002699259901419282,0.005315887276083231,0.0
helmholtz1d,helmholtz_rs_m12,m,12.0,fp64,2,2,0,"0,1",0.000833988761593,0.000833988761593,0.0002761661535990586,0.0006387098016489,0.0010292677215371,0.0018461482932128188,0.0018461482932128188,0.0011552435833027575,0.0010292677215371928,0.0026630288648884447,0.0
helmholtz1d,helmholtz_rs_m5,m,5.0,fp32,2,2,0,"0,1",0.0001501124716014,0.0001501124716014,8.957954567160455e-07,0.0001494790485594,0.0001507458946434,0.00015011247160146013,0.00015011247160146013,8.957954567414311e-07,0.00014947904855944216,0.0001507458946434781,0.0
helmholtz1d,helmholtz_rs_m5,m,5.0,fp64,2,2,0,"0,1",0.0004776219133083094,0.0004776219133083094,0.0005937532925527515,5.777493379241883e-05,0.0008974688928242,0.000667983277511922,0.000667983277511922,0.0008629649155613445,5.777493379241883e-05,0.0012781916212314252,0.0
helmholtz1d,helmholtz_rs_m6,m,6.0,fp32,2,2,0,"0,1",0.00026787861861518136,0.00026787861861518136,0.00026315672116490054,8.179871656466275e-05,0.0004539585206657,0.00045139119174564257,0.00045139119174564257,0.0005226826909519831,8.179871656466275e-05,0.0008209836669266224,0.0
helmholtz1d,helmholtz_rs_m6,m,6.0,fp64,2,2,0,"0,1",0.00050666160955625,0.00050666160955625,0.0003561268813355015,0.0002548418768011,0.0007584813423114,0.0012891407996901622,0.0012891407996901622,0.0007501224513463183,0.0007587241276229045,0.0018195574717574199,0.0
helmholtz1d,helmholtz_rs_m7,m,7.0,fp32,2,2,0,"0,1",0.00134821725077925,0.00134821725077925,0.00028185211033278324,0.0011489177122712,0.0015475167892873,0.0013482172507792711,0.0013482172507792711,0.000281852110332794,0.0011489177122712135,0.0015475167892873287,0.0
helmholtz1d,helmholtz_rs_m7,m,7.0,fp64,2,2,0,"0,1",0.0005143762736539,0.0005143762736539,0.00024629702037782305,0.0003402179803587,0.0006885345669491,0.0006123307090868591,0.0006123307090868591,0.00038461390610173576,0.00034036760794367576,0.0008842938102300425,0.0
helmholtz1d,helmholtz_rs_m8,m,8.0,fp32,2,2,0,"0,1",0.00253584620077155,0.00253584620077155,0.0016395010471810267,0.0013765438925474,0.0036951485089957,0.002900630235671997,0.002900630235671997,0.0011236185176877354,0.0021061119623482227,0.0036951485089957714,0.0
helmholtz1d,helmholtz_rs_m8,m,8.0,fp64,2,2,0,"0,1",0.0010388794492335,0.0010388794492335,9.433390856281752e-05,0.0009721753027929,0.0011055835956741,0.0013596944451696714,0.0013596944451696714,0.0005251574904844764,0.0009883520224571883,0.0017310368678821544,0.0
helmholtz1d,helmholtz_rs_m9,m,9.0,fp32,2,2,0,"0,1",0.0010594721825327,0.0010594721825327,0.0008308237436970809,0.0004719910793937,0.0016469532856717,0.0028019916207995266,0.0028019916207995266,0.002900544015409108,0.0007509972783736885,0.004852985963225365,0.0
helmholtz1d,helmholtz_rs_m9,m,9.0,fp64,2,2,0,"0,1",0.0009256147461689001,0.0009256147461689001,0.0005178832331146746,0.0005594160001707,0.0012918134921671,0.0009788113212761598,0.0009788113212761598,0.0004426519151262879,0.0006658091503851495,0.00129181349216717,0.0
helmholtz1d,more_points_soft,m,8.0,fp32,2,2,0,"0,1",0.00918896705843505,0.00918896705843505,0.008696655466539516,0.0030395030044019,0.0153384311124682,0.02442343975417316,0.02442343975417316,0.025052897093892485,0.006708366330713034,0.042138513177633286,0.0
helmholtz1d,more_points_soft,m,8.0,fp64,2,2,0,"0,1",0.0239497799993314,0.0239497799993314,0.02269309648158679,0.0079033375910808,0.039996222407582,0.025568583217407778,0.025568583217407778,0.024982429947403545,0.007903337591080846,0.04323382884373471,0.0
helmholtz1d,more_points_soft,m,9.0,fp32,2,2,1,"0,1",0.3216434005298651,0.3216434005298651,0.4525385681565869,0.0016503102378919,0.6416364908218384,2.8610792044200934,2.8610792044200934,4.043843122793971,0.001650310237891972,5.720508098602295,0.5
helmholtz1d,more_points_soft,m,9.0,fp64,2,2,1,"0,1",0.2982825821384338,0.2982825821384338,0.4171494975877303,0.0033133436255883,0.5932518206512792,1.7950882799297438,1.7950882799297438,2.4405565675070493,0.06935418117614517,3.5208223786833424,0.5
helmholtz1d,more_points_soft,m,10.0,fp32,2,2,2,"0,1",0.789873331785202,0.789873331785202,0.1205081658705312,0.7046611905097961,0.8750854730606079,0.9766508042812347,0.9766508042812347,0.07269374634668023,0.9252485632896423,1.0280530452728271,1.0
helmholtz1d,more_points_soft,m,10.0,fp64,2,2,2,"0,1",0.873874734936602,0.873874734936602,0.02192622697050711,0.858370551159921,0.8893789187132829,2.3535179581311034,2.3535179581311034,1.304825224541095,1.4308671935948358,3.2761687226673715,1.0
helmholtz1d,more_points_soft,m,11.0,fp32,2,2,2,"0,1",0.8238373398780823,0.8238373398780823,0.2217669387954699,0.6670244336128235,0.9806502461433412,5.717882513999939,5.717882513999939,2.95269373583268,3.6300127506256104,7.805752277374268,1.0
helmholtz1d,more_points_soft,m,11.0,fp64,2,2,2,"0,1",0.91782062059764,0.91782062059764,0.06691009912748017,0.8705080357747348,0.9651332054205454,6.009253845036772,6.009253845036772,2.944445743041067,3.9272162932965715,8.091291396776974,1.0
helmholtz1d,more_points_soft,m,12.0,fp32,2,2,2,"0,1",0.9936592876911163,0.9936592876911163,0.008954814462564083,0.98732727766037,0.9999912977218628,4.190805673599243,4.190805673599243,4.105283433472706,1.2879319190979004,7.093679428100586,1.0
helmholtz1d,more_points_soft,m,12.0,fp64,2,2,2,"0,1",0.8922953162148053,0.8922953162148053,0.14203831578757242,0.7918590599330966,0.992731572496514,4.057114564172863,4.057114564172863,1.192765144803233,3.213702241919543,4.900526886426184,1.0
helmholtz1d,resample_100_soft,m,8.0,fp32,2,2,1,"0,1",0.4842431533616037,0.4842431533616037,0.6804023710290124,0.0031260228715837,0.9653602838516236,0.579747675685212,0.579747675685212,0.8154661617670234,0.0031260228715837,1.1563693284988403,0.5
helmholtz1d,resample_100_soft,m,8.0,fp64,2,2,1,"0,1",0.3565394531813218,0.3565394531813218,0.5006606900058106,0.0025188842046772,0.7105600221579664,0.6055450705392256,0.6055450705392256,0.8512862137848193,0.0035948160413588827,1.2074953250370923,0.5
helmholtz1d,resample_100_soft,m,9.0,fp32,2,2,2,"0,1",0.8667227327823639,0.8667227327823639,0.13145673700190316,0.7737687826156616,0.9596766829490662,3.185108780860901,3.185108780860901,2.522865001853119,1.4011738300323486,4.969043731689453,1.0
helmholtz1d,resample_100_soft,m,9.0,fp64,2,2,1,"0,1",0.38569215246001504,0.38569215246001504,0.5062978465670548,0.0276855118523044,0.7436987930677257,2.078584237724485,2.078584237724485,2.89262072318586,0.03319250895902854,4.123975966489942,0.5
helmholtz1d,resample_100_soft,m,10.0,fp32,2,2,0,"0,1",0.038796855602413395,0.038796855602413395,0.046740804290654386,0.0057461159303784,0.0718475952744484,0.038796855602413416,0.038796855602413416,0.046740804290654366,0.005746115930378437,0.0718475952744484,0.0
helmholtz1d,resample_100_soft,m,10.0,fp64,2,2,1,"0,1",0.47243897769932747,0.47243897769932747,0.6249964707419573,0.0304997350200298,0.9143782203786252,0.5916964633921296,0.5916964633921296,0.7555969225218099,0.05740875563327138,1.1259841711509877,0.5
helmholtz1d,resample_100_soft,m,11.0,fp32,2,2,2,"0,1",0.6195481568574904,0.6195481568574904,0.4712305737227524,0.2863378226757049,0.952758491039276,0.8961133807897568,0.8961133807897568,0.8623528642885154,0.28633782267570496,1.5058889389038086,1.0
helmholtz1d,resample_100_soft,m,11.0,fp64,2,2,2,"0,1",0.9208200545496547,0.9208200545496547,0.051724810950197694,0.8842450899711777,0.9573950191281316,4.094275950690264,4.094275950690264,4.200884385433968,1.1238021147692228,7.064749786611305,1.0
helmholtz1d,resample_100_soft,m,12.0,fp32,2,2,2,"0,1",0.9421449601650238,0.9421449601650238,0.026458822117623522,0.9234357476234436,0.960854172706604,1.144071251153946,1.144071251153946,0.31202572143385326,0.9234357476234436,1.3647067546844482,1.0
helmholtz1d,resample_100_soft,m,12.0,fp64,2,2,2,"0,1",0.8905449009683568,0.8905449009683568,0.09559446821289155,0.8229494042510993,0.9581403976856142,2.8513034761385985,2.8513034761385985,2.0352537037738547,1.4121617807650688,4.290445171512128,1.0
helmholtz1d,resample_2k,m,8.0,fp32,2,2,1,"0,1",0.49979674903443083,0.49979674903443083,0.704164086988746,0.0018775480566546,0.997715950012207,0.5724304608302191,0.5724304608302191,0.8065135384466734,0.0021392686758190393,1.1427216529846191,0.5
helmholtz1d,resample_2k,m,8.0,fp64,2,2,2,"0,1",0.9655925334747055,0.9655925334747055,0.05449969480533393,0.9270554297052566,1.0041296372441544,1.2623247924495749,1.2623247924495749,0.17038736478124014,1.141842731384254,1.3828068535148959,1.0
helmholtz1d,resample_2k,m,9.0,fp32,2,2,2,"0,1",0.9101124703884125,0.9101124703884125,0.12669018131641216,0.8205289840698242,0.9996959567070008,0.9515724778175354,0.9515724778175354,0.18532348611876703,0.8205289840698242,1.0826159715652466,1.0
helmholtz1d,resample_2k,m,9.0,fp64,2,2,1,"0,1",0.5010675589562554,0.5010675589562554,0.705618939256818,0.0021196220741009,1.00001549583841,0.8123334201637342,0.8123334201637342,1.1458153416801757,0.00211962207410095,1.6225472182533676,0.5
helmholtz1d,resample_2k,m,10.0,fp32,2,2,2,"0,1",0.7145734429359436,0.7145734429359436,0.299062488796812,0.5031043291091919,0.9260425567626952,4.838680803775787,4.838680803775787,6.131431051179231,0.5031043291091919,9.174257278442383,1.0
helmholtz1d,resample_2k,m,10.0,fp64,2,2,2,"0,1",0.9841810144416369,0.9841810144416369,0.028508546524938602,0.9640224278720806,1.0043396010111931,3.8221366283815708,3.8221366283815708,3.8835605071401127,1.0760446586345296,6.568228598128612,1.0
helmholtz1d,resample_2k,m,11.0,fp32,2,2,2,"0,1",0.9998898804187775,0.9998898804187775,0.00019585640503012457,0.9997513890266418,1.000028371810913,1.0179917812347412,1.0179917812347412,0.024780998225253342,1.0004689693450928,1.0355145931243896,1.0
helmholtz1d,resample_2k,m,11.0,fp64,2,2,2,"0,1",0.9851772498985103,0.9851772498985103,0.02100520918447587,0.9703243240439255,1.0000301757530952,2.978214004485088,2.978214004485088,2.7966296004087385,1.0006982495690442,4.955729759401132,1.0
helmholtz1d,resample_2k,m,12.0,fp32,2,2,2,"0,1",1.000018835067749,1.000018835067749,4.6530120756027014e-05,0.999985933303833,1.000051736831665,1.00160813331604,1.00160813331604,0.0014675532651493301,1.0005704164505005,1.0026458501815796,1.0
helmholtz1d,resample_2k,m,12.0,fp64,2,2,2,"0,1",1.0023016171526695,1.0023016171526695,0.0031114572758228487,1.000101484613563,1.004501749691776,1.191519698187209,1.191519698187209,0.23533294392885762,1.0251141776985202,1.3579252186758979,1.0
helmholtz1d,resample_5k,m,8.0,fp32,2,2,1,"0,1",0.4196427436545491,0.4196427436545491,0.5703942096860575,0.0163131300359964,0.8229723572731018,1.2452786238864064,1.2452786238864064,1.7380196690917984,0.016313130035996437,2.4742441177368164,0.5
helmholtz1d,resample_5k,m,8.0,fp64,2,2,2,"0,1",0.8357008852020027,0.8357008852020027,0.0033570509816507116,0.8333270916880886,0.8380746787159169,1.5135352878004782,1.5135352878004782,0.598807213438057,1.0901146465550076,1.9369559290459486,1.0
helmholtz1d,resample_5k,m,9.0,fp32,2,2,2,"0,1",0.6637359857559204,0.6637359857559204,0.028617457257805984,0.6435003876686096,0.6839715838432312,2.6071403324604034,2.6071403324604034,2.7770062415421104,0.6435003876686096,4.570780277252197,1.0
helmholtz1d,resample_5k,m,9.0,fp64,2,2,2,"0,1",0.7737521724714718,0.7737521724714718,0.1957831146643355,0.6353126044504966,0.9121917404924468,3.6139973093076834,3.6139973093076834,0.7676672058050091,3.0711746223884324,4.156819996226934,1.0
helmholtz1d,resample_5k,m,10.0,fp32,2,2,2,"0,1",0.845535010099411,0.845535010099411,0.061806962495225236,0.8018308877944946,0.8892391324043274,1.467114120721817,1.467114120721817,0.6929224700544487,0.9771439433097839,1.95708429813385,1.0
helmholtz1d,resample_5k,m,10.0,fp64,2,2,1,"0,1",0.42695783875159615,0.42695783875159615,0.5526061974200435,0.0362062492301714,0.817709428273021,0.44075019788122183,0.44075019788122183,0.5331008560818065,0.06379096748942276,0.817709428273021,0.5
helmholtz1d,resample_5k,m,11.0,fp32,2,2,2,"0,1",0.8971443176269531,0.8971443176269531,0.0046761928422836925,0.8938377499580383,0.9004508852958679,1.4831555485725403,1.4831555485725403,0.054627794760425084,1.4445278644561768,1.5217832326889038,1.0
helmholtz1d,resample_5k,m,11.0,fp64,2,2,2,"0,1",0.8430182004375846,0.8430182004375846,0.11057257544630669,0.7648315825262401,0.9212048183489292,1.4371208979289198,1.4371208979289198,0.05271883761114623,1.3998430503578059,1.4743987455000336,1.0
helmholtz1d,resample_5k,m,12.0,fp32,2,2,2,"0,1",0.587784931063652,0.587784931063652,0.4824892192186191,0.2466135323047638,0.9289563298225404,0.6885562688112259,0.6885562688112259,0.6250014117597178,0.2466135323047638,1.130499005317688,1.0
helmholtz1d,resample_5k,m,12.0,fp64,2,2,2,"0,1",0.8840779469495255,0.8840779469495255,0.11288853550527092,0.80425369797553,0.9639021959235208,2.3551379370630032,2.3551379370630032,1.9663801956953737,0.9646971662958743,3.7455787078301324,1.0
helmholtz1d,resample_proven_128,m,8.0,fp32,2,2,0,"0,1",0.0027879893314093,0.0027879893314093,0.0007859313819733915,0.0022322519216686,0.00334372674115,0.002787989331409335,0.002787989331409335,0.0007859313819733725,0.0022322519216686487,0.0033437267411500216,0.0
helmholtz1d,resample_proven_128,m,8.0,fp64,2,2,1,"0,1",0.11544944453359139,0.11544944453359139,0.16174872214830757,0.0010758262542644,0.2298230628129184,0.11544955907526591,0.11544955907526591,0.1617488841346971,0.0010758262542644114,0.2298232918962674,0.5
helmholtz1d,resample_proven_128,m,10.0,fp32,2,2,0,"0,1",0.0029858662746846502,0.0029858662746846502,0.0014308282135726436,0.0019741179421544,0.0039976146072149,0.004022814566269517,0.004022814566269517,3.563812386624683e-05,0.003997614607214928,0.004048014525324106,0.0
helmholtz1d,resample_proven_128,m,10.0,fp64,2,2,0,"0,1",0.00151330790346355,0.00151330790346355,0.0004816928773792813,0.0011726996034194,0.0018539162035077,0.0015133079034635837,0.0015133079034635837,0.0004816928773792525,0.001172699603419454,0.0018539162035077132,0.0
helmholtz1d,resample_proven_128,m,12.0,fp32,3,3,0,"0,1",0.012365142504374134,0.0126883145421743,0.0064710980796929725,0.0057385135442018,0.0186685994267463,0.012365142504374186,0.01268831454217434,0.00647109807969298,0.005738513544201851,0.01866859942674637,0.0
helmholtz1d,resample_proven_128,m,12.0,fp64,3,3,0,"0,1",0.0024372867828569666,0.0030846842445477,0.001121325296339476,0.0011424918594755,0.0030846842445477,0.004115196158860946,0.003084684244547737,0.0027668939970904513,0.0020114377428269293,0.007249466489208173,0.0
helmholtz1d,resample_wide_256,m,8.0,fp32,3,3,2,"0,1",0.41278430082214373,0.2373065054416656,0.5212525538572559,0.0019152539316564,0.9991311430931092,0.41307658213190734,0.23730650544166565,0.5217457387050781,0.0019152539316564798,1.0000079870224,0.6666666666666666
helmholtz1d,resample_wide_256,m,8.0,fp64,3,3,2,"0,1",0.6785512102463374,0.9980026600753076,0.5542630687947698,0.0385436640733099,0.9991073065903948,1.0820655670566408,1.000008642639736,1.0851262767385195,0.04029717281655724,2.205890885713629,0.6666666666666666
helmholtz1d,resample_wide_256,m,10.0,fp32,2,2,1,"0,1",0.5307801514863968,0.5307801514863968,0.6633729141684,0.0617046654224395,0.999855637550354,0.5308544188737869,0.5308544188737869,0.6634779441148891,0.061704665422439575,1.0000041723251343,0.5
helmholtz1d,resample_wide_256,m,10.0,fp64,2,2,1,"0,1",0.5009812977420637,0.5009812977420637,0.7041537773108346,0.0030693868074505,0.998893208676677,0.5015362738993197,0.5015362738993197,0.7049386321192196,0.0030693868074505265,1.0000031609911888,0.5
helmholtz1d,resample_wide_256,m,12.0,fp32,2,2,2,"0,1",0.9995533227920532,0.9995533227920532,0.0001218043921964445,0.9994671940803528,0.9996394515037536,1.0000014305114746,1.0000014305114746,1.0115243642614567e-06,1.0000007152557373,1.000002145767212,1.0
helmholtz1d,resample_wide_256,m,12.0,fp64,2,2,2,"0,1",0.9996120072345835,0.9996120072345835,0.000499112331649934,0.9992590815203,0.999964932948867,1.0000015472544335,1.0000015472544335,9.842780145813981e-08,1.0000014776554678,1.0000016168533994,1.0
helmholtz1d,soft_lbfgs,m,8.0,fp32,2,2,1,"0,1",0.4143065933603793,0.4143065933603793,0.5779406658029335,0.0056408294476568,0.8229723572731018,1.2425589635968208,1.2425589635968208,1.7418658495583779,0.010873809456825256,2.4742441177368164,0.5
helmholtz1d,soft_lbfgs,m,8.0,fp64,2,2,2,"0,1",0.8357008852020027,0.8357008852020027,0.0033570509816507116,0.8333270916880886,0.8380746787159169,1.5135352878004782,1.5135352878004782,0.598807213438057,1.0901146465550076,1.9369559290459486,1.0
helmholtz1d,soft_lbfgs,m,9.0,fp32,2,2,0,"0,1",0.00805676868185395,0.00805676868185395,0.006633967297719918,0.0033658454194664,0.0127476919442415,0.00805676868185401,0.00805676868185401,0.006633967297719867,0.0033658454194664955,0.012747691944241524,0.0
helmholtz1d,soft_lbfgs,m,9.0,fp64,2,2,2,"0,1",0.7737521724714718,0.7737521724714718,0.1957831146643355,0.6353126044504966,0.9121917404924468,3.6139973093076834,3.6139973093076834,0.7676672058050091,3.0711746223884324,4.156819996226934,1.0
helmholtz1d,soft_lbfgs,m,10.0,fp32,2,2,1,"0,1",0.4684511683881282,0.4684511683881282,0.5950840455950707,0.0476632043719291,0.8892391324043274,0.5194831788539886,0.5194831788539886,0.6472300600594242,0.06182241439819336,0.9771439433097839,0.5
helmholtz1d,soft_lbfgs,m,10.0,fp64,2,2,0,"0,1",0.025462110616578302,0.025462110616578302,0.026849138120080565,0.0064769029828551,0.0444473182503015,0.03887708799488743,0.03887708799488743,0.007877495172747584,0.03330685773947332,0.04444731825030154,0.0
helmholtz1d,soft_lbfgs,m,11.0,fp32,2,2,2,"0,1",0.8971443176269531,0.8971443176269531,0.0046761928422836925,0.8938377499580383,0.9004508852958679,1.4831555485725403,1.4831555485725403,0.054627794760425084,1.4445278644561768,1.5217832326889038,1.0
helmholtz1d,soft_lbfgs,m,11.0,fp64,2,2,2,"0,1",0.8430182004375846,0.8430182004375846,0.11057257544630669,0.7648315825262401,0.9212048183489292,5.102517755315294,5.102517755315294,5.130935109584384,1.4743987455000336,8.730636765130553,1.0
helmholtz1d,soft_lbfgs,m,12.0,fp32,2,2,2,"0,1",0.9644711315631866,0.9644711315631866,0.05022551428661365,0.9289563298225404,0.999985933303833,1.9029625058174133,1.9029625058174133,1.0924283588449077,1.130499005317688,2.6754260063171387,1.0
helmholtz1d,soft_lbfgs,m,12.0,fp64,2,2,2,"0,1",0.884125422801223,0.884125422801223,0.11282139451191485,0.8043486496789253,0.9639021959235208,5.553851676956786,5.553851676956786,3.6918946510936514,2.943287933742122,8.16441542017145,1.0
helmholtz1d,softer_lbfgs,m,8.0,fp32,2,2,1,"0,1",0.4168632044456899,0.4168632044456899,0.5743250717323739,0.010754051618278,0.8229723572731018,1.2424990846775472,1.2424990846775472,1.741950531138115,0.010754051618278027,2.4742441177368164,0.5
helmholtz1d,softer_lbfgs,m,8.0,fp64,2,2,2,"0,1",0.8357008852020027,0.8357008852020027,0.0033570509816507116,0.8333270916880886,0.8380746787159169,1.5133343338671517,1.5133343338671517,0.5985230216601344,1.0901146465550076,1.9365540211792955,1.0
